id,timestamp,stored,actor,verb,object,result,authority,context
a0a45061-8aac-4fe7-836f-41f6723adf5f,2025-01-08T12:40:02.3640000Z,2025-01-08T12:40:30.568Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/exited', 'display': {'en-US': 'exited'}}","{'objectType': 'Activity', 'id': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'definition': {'type': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'name': {'en-US': 'level'}, 'description': {'en-US': 'a level of a game or of a gamified learning platform. a level is logic partition of progression in any video game. completing a level means advancing in the progression of the game.'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['levels/infiltration/niveau02.xml']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
440e6f52-fb21-4711-aedf-c91b1727b816,2025-01-08T12:39:51.9650000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/executed', 'display': {'en-US': 'executed'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/program', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/program', 'name': {'en-US': 'program'}, 'description': {'en-US': 'a set of programming blocks'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/content': ['plok { forward; forward; forward; }\n']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
14a20604-ed5d-490c-ae7a-83b22fa60c73,2025-01-08T12:39:50.4330000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/inserted', 'display': {'en-US': 'inserted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/block', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/block', 'name': {'en-US': 'block'}, 'description': {'en-US': 'a programming block'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/content': ['forward;'], 'https://spy.lip6.fr/xapi/extensions/context': ['plok { forward; forward; #### }\n']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
58824a35-2480-4ea2-bb5d-c4c7c61e73b6,2025-01-08T12:39:49.6140000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/inserted', 'display': {'en-US': 'inserted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/block', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/block', 'name': {'en-US': 'block'}, 'description': {'en-US': 'a programming block'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/content': ['forward;'], 'https://spy.lip6.fr/xapi/extensions/context': ['plok { forward; #### }\n']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
00f0b052-a200-4f62-8231-ecda7ed15d61,2025-01-08T12:39:48.6470000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/inserted', 'display': {'en-US': 'inserted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/block', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/block', 'name': {'en-US': 'block'}, 'description': {'en-US': 'a programming block'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/content': ['forward;'], 'https://spy.lip6.fr/xapi/extensions/context': ['plok { #### }\n']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
371fb8d4-6676-4c30-88f2-804636f932ee,2025-01-08T12:39:46.4800000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/closed', 'display': {'en-US': 'closed'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
52d389fd-3ff1-4e41-93c3-58b3661f975b,2025-01-08T12:39:45.6850000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/interacted', 'display': {'en-US': 'interacted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['next'], 'https://spy.lip6.fr/xapi/extensions/content': ['la connexion avec le robot étant de bonne qualité, tu peux envoyer plusieurs ordres en même temps. il suffit de les mettres les uns sous les autres dans la zone de programme.\nstackactions.png']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
c37ad61f-9736-4b5f-878f-b9d4906943b7,2025-01-08T12:39:43.0390000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/opened', 'display': {'en-US': 'opened'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/content': [""bien... plok vient de se téléporter dans le bâtiment juste devant les portes d'entrée. il faut continuer à progresser, pour l'instant tout semble calme.""]}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
c18216c9-d0ec-4f13-afcb-57a430d49bc8,2025-01-08T12:39:42.6330000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/launched', 'display': {'en-US': 'launched'}}","{'objectType': 'Activity', 'id': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'definition': {'type': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'name': {'en-US': 'level'}, 'description': {'en-US': 'a level of a game or of a gamified learning platform. a level is logic partition of progression in any video game. completing a level means advancing in the progression of the game.'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['levels/infiltration/niveau02.xml'], 'https://spy.lip6.fr/xapi/extensions/context': ['infiltration'], 'https://w3id.org/xapi/seriousgames/extensions/progress': ['mission02']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
64d0a60b-0798-4b91-b0f9-576d7319d9a1,2025-01-08T12:39:42.2510000Z,2025-01-08T12:40:16.195Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/exited', 'display': {'en-US': 'exited'}}","{'objectType': 'Activity', 'id': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'definition': {'type': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'name': {'en-US': 'level'}, 'description': {'en-US': 'a level of a game or of a gamified learning platform. a level is logic partition of progression in any video game. completing a level means advancing in the progression of the game.'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['levels/infiltration/niveau01.xml']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
be66a9ec-1cf9-45c3-b532-157333880eb3,2025-01-08T12:39:55.2240000Z,2025-01-08T12:40:16.007Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/completed', 'display': {'en-US': 'completed'}}","{'objectType': 'Activity', 'id': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'definition': {'type': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'name': {'en-US': 'level'}, 'description': {'en-US': 'a level of a game or of a gamified learning platform. a level is logic partition of progression in any video game. completing a level means advancing in the progression of the game.'}}}","{'success': True, 'extensions': {'https://spy.lip6.fr/xapi/extensions/score': ['6750']}}","{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
a9c8589c-cf1d-4d13-9ae8-4bd003535298,2025-01-08T12:39:38.7580000Z,2025-01-08T12:39:59.608Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/completed', 'display': {'en-US': 'completed'}}","{'objectType': 'Activity', 'id': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'definition': {'type': 'https://w3id.org/xapi/seriousgames/activity-types/level', 'name': {'en-US': 'level'}, 'description': {'en-US': 'a level of a game or of a gamified learning platform. a level is logic partition of progression in any video game. completing a level means advancing in the progression of the game.'}}}","{'success': True, 'extensions': {'https://spy.lip6.fr/xapi/extensions/score': ['10500']}}","{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
032461cc-4a61-421a-a303-8b3c8d8a46d5,2025-01-08T12:39:37.5510000Z,2025-01-08T12:39:59.533Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/executed', 'display': {'en-US': 'executed'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/program', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/program', 'name': {'en-US': 'program'}, 'description': {'en-US': 'a set of programming blocks'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/content': ['plok { forward; }\n']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
50e02f88-6c9a-4f83-b5d5-b6bca7501ff2,2025-01-08T12:39:35.9980000Z,2025-01-08T12:39:59.533Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/inserted', 'display': {'en-US': 'inserted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/block', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/block', 'name': {'en-US': 'block'}, 'description': {'en-US': 'a programming block'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/content': ['forward;'], 'https://spy.lip6.fr/xapi/extensions/context': ['plok { #### }\n']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
43e9a602-f865-453a-946a-f76bc48dd58b,2025-01-08T12:39:34.0130000Z,2025-01-08T12:39:59.533Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'https://spy.lip6.fr/xapi/verbs/closed', 'display': {'en-US': 'closed'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
67338431-15fe-486f-b0c0-1929c0dbad13,2025-01-08T12:39:33.2400000Z,2025-01-08T12:39:59.533Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/interacted', 'display': {'en-US': 'interacted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['next'], 'https://spy.lip6.fr/xapi/extensions/content': [""a toi de jouer, essaye d'utiliser l'action 'avancer' dans la zone de programme du robot puis cliques sur le bouton lecture pour envoyer le programme à plok.\nfirstactionandplay.png""]}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
fe853e14-16cb-438d-8f20-bdbb1970e917,2025-01-08T12:39:32.2770000Z,2025-01-08T12:39:59.533Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/interacted', 'display': {'en-US': 'interacted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['next'], 'https://spy.lip6.fr/xapi/extensions/content': ['pour téléporter plok dans le bâtiment tu dois lui commander de se déplacer sur le téléporteur rouge !']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
f41297cd-d573-4b24-9df0-13636915f3f3,2025-01-08T12:39:30.2580000Z,2025-01-08T12:39:59.533Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/interacted', 'display': {'en-US': 'interacted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['next'], 'https://spy.lip6.fr/xapi/extensions/content': [""si tu te trompes tu peux supprimer une action du programme en la remettant dans l'inventaire, ou nettoyer tout le programme à l'aide de la petite balayette.\nresetbutton.png""]}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
4ca9da3c-0711-417b-93c1-5f19e9f60714,2025-01-08T12:39:27.9470000Z,2025-01-08T12:39:59.533Z,"{'objectType': 'Agent', 'name': '76A9B5FD', 'account': {'homePage': 'https://www.lip6.fr/mocah/', 'name': '76A9B5FD'}}","{'id': 'http://adlnet.gov/expapi/verbs/interacted', 'display': {'en-US': 'interacted'}}","{'objectType': 'Activity', 'id': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'definition': {'type': 'https://spy.lip6.fr/xapi/activity-types/briefing', 'name': {'en-US': 'briefing'}, 'description': {'en-US': 'the briefing panel'}, 'extensions': {'https://spy.lip6.fr/xapi/extensions/value': ['next'], 'https://spy.lip6.fr/xapi/extensions/content': ['pour le contrôler à distance tu dois lui envoyer les bonnes actions. tu peux donner des ordres à plok en faisant glisser les actions dans la zone de programme.\ndrophere.png']}}}",,"{'objectType': 'Agent', 'name': 'New Client', 'mbox': 'mailto:hello@learninglocker.net'}",{}
